gauge_id,frac_snow,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,dams_num,dams_year_first,dams_year_last,dams_total_lake_area,dams_total_lake_volume,aquitard_perc,aquifer_perc,aquifer_aquitard_mixed_perc,kf_very_high_perc,kf_high_perc,kf_medium_perc,kf_moderate_perc,kf_low_perc,kf_very_low_perc,kf_extremely_low_perc,kf_very_high_to_high_perc,kf_medium_to_moderate_perc,kf_low_to_extremely_low_perc,kf_highly_variable_perc,kf_moderate_to_low_perc,cavity_fissure_perc,cavity_pores_perc,cavity_fissure_karst_perc,cavity_fissure_pores_perc,rocktype_sediment_perc,rocktype_metamorphite_perc,rocktype_magmatite_perc,consolidation_solid_rock_perc,consolidation_unconsolidated_rock_perc,geochemical_rocktype_silicate_perc,geochemical_rocktype_silicate_carbonatic_perc,geochemical_rocktype_carbonatic_perc,geochemical_rocktype_sulfatic_perc,geochemical_rocktype_silicate_organic_components_perc,geochemical_rocktype_anthropogenically_modified_through_filling_perc,geochemical_rocktype_sulfatic_halitic_perc,geochemical_rocktype_halitic_perc,waterbody_perc,no_data_perc,artificial_surfaces_perc,agricultural_areas_perc,forests_and_seminatural_areas_perc,wetlands_perc,water_bodies_perc,clay_0_30cm_mean,clay_30_100cm_mean,clay_100_200cm_mean,silt_0_30cm_mean,silt_30_100cm_mean,silt_100_200cm_mean,sand_0_30cm_mean,sand_30_100cm_mean,sand_100_200cm_mean,coarse_fragments_0_30cm_mean,coarse_fragments_30_100cm_mean,coarse_fragments_100_200cm_mean,bulk_density_0_30cm_mean,bulk_density_30_100cm_mean,bulk_density_100_200cm_mean,soil_organic_carbon_0_30cm_mean,soil_organic_carbon_30_100cm_mean,soil_organic_carbon_100_200cm_mean,lat,long,gauge_easting,gauge_northing,gauge_elev_metadata,area_metadata,gauge_elev,area,elev_mean,elev_min,elev_5,elev_50,elev_95,elev_max,nitrate_polluted_area_fraction,protected_area_fraction,popdens,wastewater_discharge_m3_year,q_mean,q_std,q_5,q_95,runoff_coefficient,p_mean,p_std,q_7_10,q_seasonal_amplitude,cvq_autumn,cvq_spring,cvq_summer,cvq_winter,q_annual_sens_slope,q_annual_p.value
DEF10920,0.02,16.62,1.2,214.97,3.94,0,,,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,1.1,82.95,15.95,0,0,6.86,8.23,8.25,16.86,14.86,13.67,75.87,76.5,77.68,7.43,8.54,14.25,1.22,1.44,1.5,58.94,35.65,31.79,54.005903,9.522902,4289712,3433316,,38.6,5.55,39.02,24.92,1.94,8.74,24.35,45.41,70.13,25.3338435832537,0,32.7515678405762,0,1.127,0.75,0.44,2.43,0.419,2.566,4.889,0.348,0.846,0.693,0.446,0.702,0.598,0.004,0.038
DEF10930,0.03,16.29,1.16,223.5,3.99,0,,,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,2.39,91.33,5.56,0.72,0,10.93,13.47,14.45,16.56,15.32,14.78,72.15,70.85,70.4,7.5,8.99,14.12,1.17,1.37,1.41,73.04,51.56,50.04,54.59549,9.035567,4258645,3499241,,71.62,1.61,74.92,15.19,0.58,4.33,14.5,27.37,50.61,2.20560250929071e-05,0,47.6492958068848,0,1.24,1.125,0.27,3.35,0.501,2.477,4.541,0.194,1.658,0.824,0.747,0.913,0.684,0.002,0.135
DEF10980,0.03,16.37,1.17,224.81,3.99,0,,,0,0,0,99.77,0.23,0,0,99.21,0,0,0,0,0,0.56,0,0,0.23,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,6.34,86.7,5.69,0.43,0.83,10.3,10.23,10.61,23.72,20.8,18.54,60.92,63.9,65.78,7.62,7.56,10.39,1.14,1.35,1.39,48.74,29.04,28.3,54.616075,9.376074,4280680,3501289,,194.58,10.5,188.69,40.06,10.28,25.74,39.14,58.79,91.48,0,0,107.289657592773,1179578,1.168,0.953,0.38,3.209,0.473,2.468,4.659,0.365,1.415,0.75,0.668,0.591,0.652,0,0.946
DEF11020,0.03,14.19,1.19,183.1,3.86,0,,,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,3.88,83.77,10.04,0.75,1.56,10.39,12.18,11.84,20.42,19.15,18.64,63.69,63.16,64.02,6.89,6.69,9.92,1.17,1.36,1.42,47.66,31.02,26.73,54.189786,10.055328,4324612,3453678,,91.4,23.85,91.09,41.2,17.06,24.41,39.35,62.85,100.32,1.98591912009973,0,117.985427856445,657611,,,,,,,,,,,,,,,
DEF11050,0.03,15.59,1.23,220.77,3.83,0,,,0,0,0,100,0,0,0,98.21,0,0,0,0,0,1.79,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.86,94.52,4.61,0,0,8.19,8.34,8.56,19.99,16.92,14.39,71.51,74.43,76.74,7.79,7.8,11.58,1.18,1.41,1.45,49.48,25.07,25.97,54.590463,9.447242,4285256,3498402,,83.1,14.27,83.19,34.75,12.27,19.48,34.68,52.65,77.22,1.59912442004224,0,70.6883926391602,0,,,,,,,,,,,,,,,
DEF11060,0.03,16.43,1.19,225.04,4.01,0,,,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,7.17,89.9,1.96,0,0.97,8.91,10.3,10.3,13.11,10.65,9.36,71.9,72.97,74.26,6.84,7.03,11.5,1.13,1.33,1.38,64.51,54.02,49.43,54.542609,9.341438,4278365,3493134,,29.95,5.4,25.85,15.28,4.51,7.03,14.08,25.58,68.86,52.1008954850562,0,112.019378662109,165840,1.591,1.124,0.42,3.92,0.659,2.413,4.453,0.369,1.754,0.717,0.557,0.648,0.508,0,0.838
DEF11070,0.03,12.4,1.2,166.52,4.01,0,,,0,0,0,100,0,0,0,98.6,0,0,0,0,0,1.4,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,1.42,92.57,5.49,0.52,0,8.21,8.5,8.69,18.73,15.74,13.57,72.68,75.37,77.35,7.66,7.73,11.62,1.18,1.41,1.46,54.22,32.25,31.93,54.578504,9.36595,4279988,3497114,,98.9,9.28,106.46,31.14,2.36,14.45,31.4,50.97,77.22,1.47840488931903,0,68.9738388061524,609770,,,,,,,,,,,,,,,
DEF11220,0.04,15.83,1.18,222.37,3.85,0,,,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,38.07,52.02,9.91,0,0,6.43,6.25,6.46,14.23,12.03,10.94,53.99,56.37,57.26,5.4,6.31,9.59,0.87,1.02,1.06,37.87,19.93,20.93,54.77482,9.422581,4283829,3518929,,34.5,22.21,29.76,46.67,21.82,34.7,43.2,70.23,99.31,0,0,935.265014648438,87290,,,,,,,,,,,,,,,
DEF11240,0.03,17.12,1.18,228.21,3.97,0,,,0,0,0,99.8,0.2,0,0,99.43,0.37,0,0,0,0,0,0,0.2,0,0,100,0,0,100,0,0,0,100,99.8,0,0,0,0,0.2,0,0,0,0,4.99,83.75,9.43,0.6,1.24,10.32,12.12,11.73,20.17,18.93,18.43,63.94,63.38,64.27,6.84,6.63,9.87,1.17,1.36,1.42,47.29,29.78,25.77,54.241422,10.051228,4324340,3459424,,129.17,28,114.15,39.42,13.1,23.08,37.61,61.46,100.32,11.0841079586871,0,132.096282958984,1057176,1.068,0.751,0.37,2.63,0.458,2.331,4.499,0.318,1.247,0.613,0.557,0.515,0.554,0.001,0.659
DEF11250,0.03,16.66,1.18,223.97,3.91,0,,,0,0,0,100,0,0,0,95.37,0.27,0,0,0,0,4.36,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,7.53,65.62,25.82,0.97,0.06,7.69,8.78,8.63,16.25,14.69,13.93,71.85,72.31,73.22,7,7.27,11.33,1.18,1.4,1.45,54.6,33.4,28.76,53.925787,9.787522,4307039,3424318,,458.6,4.53,463.31,35.08,2.05,14,32.52,63.92,111.63,27.1132668007085,0,153.369125366211,4067293,0.938,0.681,0.32,2.29,0.382,2.336,4.424,0.285,0.969,0.696,0.546,0.681,0.585,0,0.568
DEF11280,0.03,16.64,1.18,226.25,4.05,0,,,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,6.27,87.64,4.43,0.4,1.26,9.06,10.11,10.21,14.32,11.8,10.46,71.83,73.31,74.54,7.16,7.14,11.22,1.14,1.35,1.4,63.74,49.92,47.67,54.486182,9.343499,4278441,3486854,,66.87,2.15,67.2,19.06,1.48,6.67,17.46,40.23,69.92,70.8908372380409,0,98.2508316040039,622590,,,,,,,,,,,,,,,
DEF11310,0.03,14.29,1.2,217.44,3.78,0,,,0,0,0,99.95,0.05,0,0,93.42,0,0,0,0,0,6.53,0,0,0.05,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,4.79,88.4,5.24,0.98,0.58,12.09,13.1,13.25,20,17.82,16.41,65.26,66.43,67.69,7.72,8.31,12.68,1.16,1.36,1.4,64.23,46.39,44.44,54.374822,9.083144,4261404,3474646,,794.4,-1,788.79,23.28,-5.28,-0.15,21.45,49.44,91.48,14.0645019567035,0,83.1562194824219,8256325,,,,,,,,,,,,,,,
DEF11320,0.03,14.55,1.2,209.18,3.88,0,,,0,0,0,100,0,0,0,83.3,0.5,0,0,0,0,16.2,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,5.91,81.83,7.3,3.71,1.24,18.13,19.59,19.3,23.51,22,21.03,54.99,55.05,56.3,8.47,10.39,16.11,1.13,1.28,1.32,83.78,67.15,64.08,54.371717,9.088279,4261733,3474296,,794.64,3.1,879.51,8.13,-5.83,-1.42,4.54,27.67,124.63,17.7969668312848,0,82.2431869506836,11752035,,,,,,,,,,,,,,,
DEF11360,0.03,15.94,1.19,210.01,3.81,0,,,0,0,0,100,0,0,0,99.78,0,0,0,0,0,0.22,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,3.23,87.4,8.32,0.28,0.77,11.41,11.71,12.06,25.63,23.07,20.87,60.37,62.63,64.47,8.41,8.16,11.23,1.2,1.38,1.42,48.85,31.48,28.71,54.535813,9.642506,4297852,3492241,,237.34,0.77,229.05,31.6,-2,13.91,30.85,53.09,84.51,3.78333886832446,0,83.7100677490234,885878,,,,,,,,,,,,,,,
DEF11420,0.04,17.58,1.14,233.53,3.93,0,,,0,0,0,98.39,1.61,0,0,98.39,0,0,0,0,0,0,0,0,1.61,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.83,92.4,6.77,0,0,14.76,15.83,15.82,26.92,26.14,24.79,57.19,56.9,58.25,7.4,7.26,9.88,1.17,1.33,1.39,45.97,30.64,27.26,53.923422,10.420302,4348616,3424115,,33.1,28.37,33.4,49.53,27.69,33.72,49.64,65.35,94.12,0,0,75.0097274780273,0,,,,,,,,,,,,,,,
DEF11430,0.03,16.86,1.17,228.13,4.01,0,,,0,0,0,100,0,0,0,99.64,0,0,0,0,0,0.36,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,9.94,84.16,4.73,0,1.17,11.59,12.04,12.17,27.39,24.59,22.23,54.38,56.72,58.95,8,7.59,9.95,1.14,1.33,1.37,47.56,28.82,26.63,54.842141,9.542206,4291578,3526365,,33.3,16.26,30.64,37.57,1.83,12.52,40.92,54.12,74.55,0,0,138.819595336914,0,0.853,1.108,0.09,3.12,0.358,2.386,4.569,0.063,1.464,1.28,1.078,1.723,0.935,0.001,0.324
DEF11510,0.03,17.11,1.17,222.21,3.97,0,,,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,2.73,82.65,14.62,0,0,6.47,6.5,6.7,15.36,12.97,11.55,76.39,78.75,79.97,7.5,8.67,13.23,1.19,1.42,1.47,56.81,32.74,29.77,54.072007,9.694084,4300969,3440612,,20.8,16.7,24.67,43.92,16.47,18.9,42.41,73.15,105.53,16.7419702867471,0,53.9274864196777,0,,,,,,,,,,,,,,,
DEF11570,0.02,14.71,1.2,199.46,3.86,0,,,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,93.55,6.45,0,0,7.98,8.77,8.87,17.4,15.45,14.17,74.62,75.78,76.95,8.56,9.76,15.98,1.24,1.4,1.45,73.98,68.98,63.04,53.814047,9.709226,4301844,3411901,,10.66,8.05,9.58,9.59,2.76,3.82,8.92,16.79,39.61,0.108821665244384,0,120.395919799805,0,0.8,1.289,0,3.62,0.324,2.309,4.376,0.01,1.644,1.79,1.565,2.49,1.009,0.003,0.074
DEF11730,0.02,17.29,1.15,229.41,4.06,0,,,0,0,0,100,0,0,0,99.63,0,0,0,0,0,0.37,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,57.01,39.2,3.79,0,0,4.41,5.74,5.8,9.53,9.4,9.4,33.31,32.12,32.05,3.06,3.37,6.23,0.59,0.69,0.72,28.22,20.07,19.9,53.640424,9.824323,4309379,3392556,,44.84,8.13,42.41,20.84,-2.23,7.83,18.9,39.9,88.93,0,0,1978.5263671875,0,0.758,0.676,0.21,2.06,0.351,2.159,4.249,0.172,0.72,0.922,0.706,0.94,0.773,0,0.838
DEF11750,0.03,15.16,1.19,197.98,4.51,0,,,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,5.06,64.55,30.39,0,0,9.99,10.96,10.53,19.21,17.49,17.11,68.33,69.08,69.88,7.35,7.11,9.82,1.19,1.39,1.44,46.71,25.81,21.34,53.975015,10.288119,4339908,3429814,,42.95,24.8,39.35,45.28,23.53,28.91,45.54,62.5,84.44,4.57658688428955,0,74.3177337646484,340000,,,,,,,,,,,,,,,
DEF11760,0.04,17.74,1.16,233.36,4.12,0,,,0,0,0,100,0,0,0,99.77,0,0,0,0,0,0.23,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,3.47,66.7,29.83,0,0,15.7,19.06,19.23,26.82,26.12,25.15,55.93,53.27,54.06,7.57,7.39,9.53,1.29,1.49,1.53,39.55,18.87,14.85,53.605507,10.434354,4349755,3388742,,66.5,25.21,73.48,55.19,24.71,36.33,50.13,86.63,121.5,0,0,102.059341430664,0,0.617,0.773,0.07,2.25,0.296,2.084,4.218,0.058,1.002,1.344,1.036,1.596,0.868,0,0.76
DEF11770,0.03,16.6,1.18,221.56,4,0,,,0,0,0,99.84,0.16,0,0,99.1,0.74,0,0,0,0,0,0,0.16,0,0,100,0,0,100,0,0,0,100,99.84,0,0,0,0,0.16,0,0,0,0,8.93,80.1,9.17,0.49,1.31,10.19,11.9,11.54,19.85,18.64,17.98,62.6,62.1,63.12,6.65,6.4,9.54,1.15,1.34,1.4,45.94,28.36,24.82,54.286017,10.073148,4325764,3464388,,151.06,16.17,138.68,39.12,8.04,18.78,37.96,60.03,100.32,9.17280564141072,0,312.372741699219,1057176,1.039,0.771,0.33,2.66,0.446,2.321,4.457,0.274,1.241,0.631,0.567,0.542,0.593,0.002,0.395
DEF11780,0.04,16.71,1.16,237.24,4.02,0,,,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,85.47,14.53,0,0,18.37,22.61,22.4,31.25,30.06,29.94,48.98,45.92,46.27,7.53,7.72,9.69,1.33,1.51,1.56,32.76,11.63,7.66,54.151778,10.847067,4376355,3449771,,27.6,3.82,31.31,48.23,2.96,18.08,34.12,117.68,147.83,0,0,72.3273849487305,0,,,,,,,,,,,,,,,
DEF11820,0.04,13.29,1.16,188.65,3.93,0,,,0,0,0,98.03,1.97,0,0.11,97.88,0.02,0,0,0,0,0.03,0,0.01,1.96,0,99.99,0.01,0,100,0,0,0.01,99.99,99.99,0,0,0.01,0,0,0,0,0,0,5.58,80.36,11.78,0,2.28,12.73,13.96,14.06,23.68,22.66,21.56,57.04,56.83,57.82,7.1,6.72,9.02,1.17,1.35,1.4,41.99,23.99,20.18,53.902061,10.303332,4340941,3421699,,415.1,17.51,430.67,44.61,13.68,26.35,42.16,69.92,115.07,2.11311645629418,0,107.340431213379,3954246,,,,,,,,,,,,,,,
DEF11900,0.03,17.52,1.17,226.84,3.95,0,,,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,24.21,70.95,4.84,0,0,7.59,9.14,9.24,14.69,14.12,13.51,63.25,62.26,62.78,6.3,6.7,11.01,1.07,1.25,1.3,42.08,21.41,18.04,53.75738,9.898675,4314315,3405561,,33.3,14.19,32.57,30.94,13,17.41,29.61,48.61,77.66,0,0,436.993957519531,0,0.892,1.293,0.09,3.39,0.388,2.303,4.555,0.076,1.277,1.582,1.312,1.91,1.053,-0.001,0.563
DEF11950,0.02,17.08,1.16,230.47,4.12,0,,,0,0,0,100,0,0,0,62.18,28.57,0,0,0,0,9.25,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,25.49,51.95,22.56,0,0,10.12,13.46,13.58,19.58,19.2,19.13,66.7,63.75,63.69,6.48,7.36,13.26,1.21,1.41,1.45,61.25,41.97,40.38,53.636881,9.670496,4299202,3392197,,12.55,2.45,12.82,13.63,1.31,3.1,12.78,27.44,39.94,16.9508125902041,0,250.28010559082,0,,,,,,,,,,,,,,,
DEF11970,0.03,16.48,1.14,227.59,4.12,0,,,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,2.95,84.58,12.47,0,0,10.57,11.14,11.16,23.47,21.47,19.98,64.58,66.01,67.48,8.87,8.41,11.81,1.22,1.39,1.43,49.83,29.9,25.86,54.48556,9.715348,4302546,3486628,,27.4,4.11,25.66,20.94,0.64,8.94,20.3,37.49,66.99,16.7940998820247,0,89.2397308349609,139991,,,,,,,,,,,,,,,
DEF12040,0.02,16.88,1.18,225.39,3.99,0,,,0,0,0,100,0,0,0,99.63,0.26,0,0,0,0,0.11,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,3.68,75.99,20.33,0,0,6.79,7.09,7.27,17.01,14.9,13.64,74.87,76.67,77.76,8.1,9.3,13.57,1.19,1.41,1.46,59.19,31.48,28.66,54.09868,9.769996,4305949,3443562,,58.6,12.17,61.56,41.63,11.79,14.88,39.88,78.4,108.97,6.72206710440387,0,81.8633575439453,358994,1.109,1.169,0.29,2.95,0.471,2.353,4.384,0.245,1.303,1.018,0.755,0.933,0.933,0,0.892
DEF12080,0.03,14.67,1.24,205.16,3.79,0,,,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,4.65,91.53,3.58,0.23,0,12.26,14.53,15.48,19.8,18.8,17.54,66.63,65.36,65.66,7.92,9.21,14.36,1.15,1.35,1.38,71.83,46.17,44.49,54.550372,9.07945,4261417,3494183,,106.89,3.2,109.87,14.93,0.78,4.49,13.19,32.21,54.9,26.3298024930594,0,57.2671508789063,154529,,,,,,,,,,,,,,,
DEF12090,0.03,16.54,1.16,223.81,3.94,0,,,0,0,0,100,0,0,0,95.82,0.38,0,0,0,0,3.8,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,4.1,78.63,16.86,0.22,0.19,7.45,8.33,8.06,14.4,12.06,11.23,75.82,77.28,78.38,7.33,8.11,12.98,1.19,1.41,1.45,74.65,58.01,54.36,54.229697,9.632496,4297028,3458179,,104.2,1.94,101.53,22.53,-3.97,6.77,18.76,55.28,82.63,13.1399661947076,0,76.73388671875,816748,1.16,0.993,0.27,3.049,0.491,2.363,4.35,0.255,1.422,0.948,0.612,0.787,0.648,0,1
DEF12170,0.03,13.86,1.19,190.3,3.75,0,,,0,0,0,99.99,0.01,0,0,98.7,0.19,0,0,0,0,1.1,0,0.01,0,0,100,0,0,100,0,0,0,100,99.99,0,0,0,0,0.01,0,0,0,0,9.84,76.43,12.62,0.7,0.42,7.41,8.36,8.37,15.95,14.22,13.45,69.71,70.49,71.24,6.78,7.21,11.45,1.15,1.35,1.4,56.34,41.24,36.69,53.946893,9.725968,4303004,3426681,,648.35,5.48,673.35,29.45,-0.3,10.26,27.13,58.5,108.97,17.9296429790937,0,198.927261352539,12131026,,,,,,,,,,,,,,,
DEF12200,0.03,16,1.17,231.23,3.9,0,,,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,1.44,88.15,9.62,0,0.78,16.1,17.86,18.06,30.72,29.74,29.38,50.15,49.36,49.53,7.53,6.74,8.74,1.28,1.49,1.53,42.76,23.26,18.15,54.069475,10.655533,4363923,3440482,,66.1,20.89,57.54,46.75,16.71,21.24,46.27,73.56,117.09,0,0,81.2163696289063,0,,,,,,,,,,,,,,,
DEF12210,0.03,15.59,1.15,227.72,3.83,0,,,0,0,0,95.96,0,0,0.04,95.62,0.3,0,0,0,0,0,0,0,0,0,95.96,0,0,95.96,0,0,0,95.96,95.96,0,0,0,0,0,0,0,4.04,0,8.33,66.72,14.27,0.31,10.36,11.46,12.91,12.82,22,21.27,20.47,49.47,48.75,49.64,6.43,6.12,8.11,1.05,1.22,1.27,37.57,19.59,17.71,54.323378,10.203833,4334265,3468562,,722.55,10.79,718.43,44.98,-0.93,21.5,42.8,79.17,179.11,5.90081576150706,0,202.679672241211,5501250,,,,,,,,,,,,,,,
DEF12330,0.02,17.52,1.17,228.09,4.02,0,,,0,0,3.63,96.37,0,0,0,93.01,2.16,0,0,0,0,1.2,3.63,0,0,0,96.37,0,3.63,100,0,0,3.63,96.37,100,0,0,0,0,0,0,0,0,0,4.22,92.81,2.97,0,0,9.71,10.9,11.01,18.34,17.48,17.31,69.21,68.87,68.94,7.44,8.63,14.84,1.23,1.39,1.45,64.96,56.31,51.48,53.759904,9.7206,4302570,3405873,,35.03,11.48,37.65,15.26,-19.77,9.02,14,24.85,40.44,5.03134740292252,0,288.299560546875,0,,,,,,,,,,,,,,,
DEF12340,0.03,16.96,1.18,225.77,3.96,0,,,0,0,1.05,98.95,0,0,0,97.86,0.63,0,0,0,0,0.46,1.05,0,0,0,98.95,0,1.05,100,0,0,1.05,98.95,100,0,0,0,0,0,0,0,0,0,10.55,77.19,11.13,1.13,0,8.37,9.45,9.51,16.57,15.63,15.34,67.35,67.21,67.43,6.94,7.88,13.31,1.16,1.34,1.39,57.09,45.8,41.85,53.766395,9.708301,4301761,3406599,,129.94,5.73,130.63,20.83,-19.77,8.85,19.57,38.27,66.86,1.92121369324386,0,317.525421142578,167850,,,,,,,,,,,,,,,
DEF12360,0.03,16.96,1.17,235.79,4.21,0,,,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0.83,81.41,13.73,0.5,3.54,13.32,14.77,15.24,27.36,26.82,25.41,54.72,53.82,54.76,7.2,6.32,8.79,1.24,1.44,1.49,43,22,20.18,54.247271,10.522851,4355090,3460197,,84.6,33.8,72.37,43.73,19.22,26.19,43.22,63.86,105.26,0,0,35.1682929992676,0,,,,,,,,,,,,,,,
DEF12450,0.03,16.76,1.2,225.41,3.94,0,,,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,21.29,67.04,11.68,0,0,6.65,7.87,8,14.15,13.44,13.07,63.33,62.83,63.06,5.82,6.25,10.46,1.03,1.24,1.29,45.01,27.36,25.11,53.795525,9.844699,4310764,3409813,,38.26,16.71,36.69,30,15.02,20.16,29.09,42.71,66.86,1.08684834366099,0,494.261840820313,0,,,,,,,,,,,,,,,
DEF12460,0.04,16.17,1.18,221.05,3.72,0,,,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,28.75,60.73,10.52,0,0,5.99,6.93,7.15,12.84,12.3,11.7,59.17,58.78,59.15,5.3,5.61,9.47,0.95,1.15,1.2,39.33,21.26,18.84,53.803967,9.87823,4312976,3410748,,24.7,21.49,26.18,31.57,18.38,21.11,30.89,43.31,66.86,0,0,648.73193359375,0,,,,,,,,,,,,,,,
DEF12540,0.02,16.07,1.18,222.73,3.83,0,,,0,0,0,98.4,1.6,0,0,97.92,0,0,0,0,0,0.49,0,0,1.6,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,3.97,90,6.03,0,0,8.63,10.02,10.16,11.52,10.81,10.8,78.31,77.63,77.5,6.23,7.65,12.6,1.14,1.36,1.41,56.96,41.51,42.97,54.770674,8.976109,4255083,3518787,,134.26,5.52,139.53,14.5,-0.19,4.25,11.93,34.89,65.34,55.3199459613469,0,58.949951171875,284198,,,,,,,,,,,,,,,
DEF12550,0.03,16.79,1.12,223.71,4.06,0,,,0,0,0,98.39,1.61,0,0,97.91,0,0,0,0,0,0.49,0,0,1.61,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,3.57,90.36,6.07,0,0,8.66,10.05,10.19,11.54,10.83,10.82,78.6,77.92,77.79,6.25,7.68,12.64,1.15,1.37,1.41,57.12,41.6,43.06,54.76798,8.991078,4256042,3518473,,134,0.83,138.72,14.55,-0.07,4.28,11.98,34.94,65.34,55.5834419096936,0,57.7499237060547,284198,,,,,,,,,,,,,,,
DEF12650,0.03,13.4,1.14,187.27,4.21,0,,,0,0,0,100,0,0,0.2,98.59,1.22,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,1.27,97.4,1.33,0,0,17.61,21.5,20.53,30.84,29.76,30.1,50.76,47.94,48.58,6.41,6.5,8.49,1.38,1.6,1.64,30.44,15.77,12.72,54.332595,11.041508,4388766,3470057,,54,6.26,51.33,19.89,1.55,11.18,17.51,37.32,66.97,0,0,69.9923477172852,0,,,,,,,,,,,,,,,
DEF12680,0.04,15.28,1.21,203.02,3.89,0,,,0,0,0,97.92,2.08,0,0.05,96.98,0.87,0,0,0,0,0.01,0,0,2.08,0,100,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,6.94,81.33,10.5,0.06,1.17,12.55,13.96,14,23.38,22.38,21.62,58.12,57.71,58.44,7.13,6.72,9.18,1.19,1.36,1.41,41.64,23.1,19.29,53.847105,10.641576,4363232,3415729,,879.05,-2.8,912.49,40.44,-4.53,15.51,39.33,67.8,115.07,1.09531281647968,0,175.430206298828,9759979,,,,,,,,,,,,,,,
